sweep_mode,bits,q_format,base_q_format,m,n,base_n,target_group,eval_mode,num_eval_files,pesq,estoi,sisnr,sdr,rtf,wall_time_seconds,audio_seconds,calib_seconds,calib_files
baseline,float,FP32,FP32,,,,__none__,float,200.0,2.491985875964165,,,,0.08148704613146093,39.994723320007324,490.8108125,0.0,0
global,8,Q7.0,Q7.0,7,0,0,__all__,convert,200.0,1.6031117165088653,,,,0.08745507235666437,42.92389512062073,490.8108125,8.45640254020691,64
global,8,Q6.1,Q6.1,6,1,1,__all__,convert,200.0,1.273470738530159,,,,0.08949621978230286,43.92571234703064,490.8108125,8.210808992385864,64
global,8,Q5.2,Q5.2,5,2,2,__all__,convert,200.0,1.152687311768532,,,,0.09362488184806007,45.952104330062866,490.8108125,8.212714672088623,64
global,8,Q4.3,Q4.3,4,3,3,__all__,convert,200.0,1.504010265469551,,,,0.0921529404109094,45.22965955734253,490.8108125,8.050283432006836,64
global,8,Q3.4,Q3.4,3,4,4,__all__,convert,200.0,1.2526332235336304,,,,0.0910570508206198,44.69178509712219,490.8108125,8.032091856002808,64
global,8,Q2.5,Q2.5,2,5,5,__all__,convert,200.0,1.7736789661645889,,,,0.08992268380650481,44.13502550125122,490.8108125,8.384024143218994,64
global,8,Q1.6,Q1.6,1,6,6,__all__,convert,200.0,1.773699112534523,,,,0.08920808600715913,43.78429317474365,490.8108125,8.417130947113037,64
global,8,Q0.7,Q0.7,0,7,7,__all__,convert,200.0,1.7736997520923614,,,,0.08800706138602275,43.194817304611206,490.8108125,8.328230619430542,64
