mean_occupancy,samples,corr_mean,corr_first,max_change_mean,max_change_first,avg_change_mean,avg_change_first,min_change_mean,min_change_first,base,component
0.9955196122633003,1,0.9642147519628208,0.9547181993222486,0.467266383190363,0.5367509722709656,0.195381012041461,0.20161403715610504,0.03193893595292116,0.03290066123008728,_dp1_inter,x1
0.996308611361587,1,0.5964328939468748,-0.5351670691026441,0.7391481945867254,1.0441628694534302,0.3018380325653727,0.23737473785877228,0.04137017239631314,0.0028289109468460083,_dp1_inter,h1
0.9942797565374211,1,0.6036156937609006,-0.431679512651168,0.5841263339059499,1.7840603590011597,0.22069349926199372,0.7203450202941895,0.031638839346496514,0.2909644842147827,_dp1_intra,x1
0.9860234445446348,1,0.9268306117628059,0.9025419995064793,0.19765088199977943,0.22238855063915253,0.07952648197885223,0.09174659848213196,0.012443189825654798,0.03871558606624603,_dp1_intra,h1
0.99732303877367,1,0.9775603383382684,0.9675194285273422,0.8263466990241282,1.1029314994812012,0.34938741779598137,0.4862807095050812,0.05840911829887786,0.025641441345214844,_dp2_inter,x1
0.9930680793507665,1,0.7462512695064144,-0.11916631816590487,0.6753947880787555,0.7090152502059937,0.2667155624535254,0.11787135154008865,0.026911172058896857,5.270540714263916e-05,_dp2_inter,h1
0.9990419296663661,1,0.7219123089181733,0.055303456481473154,1.946345760397163,3.448122501373291,0.8523930465488471,1.1495710611343384,0.14625409979547893,0.026554852724075317,_dp2_intra,x1
0.9874605500450857,1,0.9673556427911345,0.7971039639678485,0.20503742160650124,0.5091769695281982,0.07645077643915171,0.1680254489183426,0.010320060956354838,0.019825994968414307,_dp2_intra,h1
