bits,q_format,m,n,eval_mode,num_eval_files,pesq,estoi,sisnr,sdr,rtf,wall_time_seconds,audio_seconds,calib_seconds,calib_files
8,Q2.5,2,5,convert,50.0,1.7270696330070496,,,,0.09749451150869294,11.692004919052124,119.92475,15.703977823257446,100
8,Q1.6,1,6,convert,50.0,1.727060422897339,,,,0.0947656851528993,11.364751100540161,119.92475,12.590857982635498,100
8,Q0.7,0,7,convert,50.0,1.7270646977424622,,,,0.0984906827704493,11.81147050857544,119.92475,12.689642906188965,100
